,median,mean,sum
0,1.028734790654842,1.028734790654842,1.028734790654842
1,1.028734790654842,1.028734790654842,1.028734790654842
2,1.2535219150263046,1.2535219150263046,1.2535219150263046
3,1.2593204822744934,1.2593204822744934,1.2593204822744934
4,1.2593204822744934,1.2593204822744934,1.2593204822744934
5,1.4072147143905702,1.4072147143905702,1.4072147143905702
6,1.0047156066799081,1.0047156066799081,1.0047156066799081
7,1.0047156066799081,1.0047156066799081,1.0047156066799081
8,1.1386125866184234,1.1386125866184234,1.1386125866184234
9,1.1386125866184234,1.1386125866184234,1.1386125866184234
10,1.1386125866184234,1.1386125866184234,1.1386125866184234
11,1.4615388182054232,1.4615388182054232,1.4615388182054232
12,1.0657908380492127,1.0657908380492127,1.0657908380492127
13,1.0315788481418753,1.0315788481418753,1.0315788481418753
14,1.962368893508457,1.962368893508457,1.962368893508457
15,1.962368893508457,1.962368893508457,1.962368893508457
16,1.962368893508457,1.962368893508457,1.962368893508457
17,2.263158342768125,2.263158342768125,2.263158342768125
18,1.9999959565245518,1.9999959565245518,1.9999959565245518
19,2.049997573914731,2.049997573914731,2.049997573914731
20,2.1501619813982655,2.1501619813982655,2.1501619813982655
21,2.1501619813982655,2.1501619813982655,2.1501619813982655
22,2.1501619813982655,2.1501619813982655,2.1501619813982655
23,1.6451629266852974,1.6451629266852974,1.6451629266852974
24,1.4312515790417357,1.4312515790417357,1.4312515790417357
25,1.4374984718950947,1.4374984718950947,1.4374984718950947
26,1.6415776857703204,1.6415776857703204,1.6415776857703204
27,1.6415776857703204,1.6415776857703204,1.6415776857703204
28,1.6415776857703204,1.6415776857703204,1.6415776857703204
29,2.083654214235853,2.083654214235853,2.083654214235853
30,2.5840876283512033,2.5840876283512033,2.5840876283512033
31,2.5840876283512033,2.5840876283512033,2.5840876283512033
32,2.0414207787497034,2.0414207787497034,2.0414207787497034
33,2.0414207787497034,2.0414207787497034,2.0414207787497034
34,2.0414207787497034,2.0414207787497034,2.0414207787497034
35,1.4626241122199495,1.4626241122199495,1.4626241122199495
36,1.9529422737296882,1.9529422737296882,1.9529422737296882
37,1.9529422737296882,1.9529422737296882,1.9529422737296882
38,2.2963961813039924,2.2963961813039924,2.2963961813039924
39,2.2963961813039924,2.2963961813039924,2.2963961813039924
40,2.2963961813039924,2.2963961813039924,2.2963961813039924
41,2.3670027006148207,2.3670027006148207,2.3670027006148207
42,2.456787628892018,2.456787628892018,2.456787628892018
43,2.456787628892018,2.456787628892018,2.456787628892018
44,2.371003368244559,2.371003368244559,2.371003368244559
45,1.654892390596186,1.654892390596186,1.654892390596186
46,1.6766307048443558,1.6766307048443558,1.6766307048443558
47,1.6766307048443558,1.6766307048443558,1.6766307048443558
48,1.8896929934391746,1.8896929934391746,1.8896929934391746
49,1.8896929934391746,1.8896929934391746,1.8896929934391746
50,1.310949807523433,1.310949807523433,1.310949807523433
51,1.310949807523433,1.310949807523433,1.310949807523433
52,1.310949807523433,1.310949807523433,1.310949807523433
53,1.4043066759829765,1.4043066759829765,1.4043066759829765
54,2.5738015056245045,2.5738015056245045,2.5738015056245045
55,2.5738015056245045,2.5738015056245045,2.5738015056245045
56,3.065214238310179,3.065214238310179,3.065214238310179
57,1.530558100143457,1.530558100143457,1.530558100143457
58,1.530558100143457,1.530558100143457,1.530558100143457
59,1.530558100143457,1.530558100143457,1.530558100143457
60,1.091605283381796,1.091605283381796,1.091605283381796
61,1.1221388797756495,1.1221388797756495,1.1221388797756495
62,1.3240250505252127,1.3240250505252127,1.3240250505252127
63,1.3240250505252127,1.3240250505252127,1.3240250505252127
64,1.3240250505252127,1.3240250505252127,1.3240250505252127
65,1.968249267923535,1.968249267923535,1.968249267923535
66,1.9574450719858967,1.9574450719858967,1.9574450719858967
67,1.6250018953848642,1.6250018953848642,1.6250018953848642
68,1.6250018953848642,1.6250018953848642,1.6250018953848642
69,1.6250018953848642,1.6250018953848642,1.6250018953848642
70,1.6250018953848642,1.6250018953848642,1.6250018953848642
71,1.6875041066672056,1.6875041066672056,1.6875041066672056
72,1.5175863833454524,1.5175863833454524,1.5175863833454524
73,1.5175863833454524,1.5175863833454524,1.5175863833454524
74,1.451281301115736,1.451281301115736,1.451281301115736
75,1.451281301115736,1.451281301115736,1.451281301115736
76,1.451281301115736,1.451281301115736,1.451281301115736
77,2.8591048315383856,2.8591048315383856,2.8591048315383856
78,3.02295177222545,3.02295177222545,3.02295177222545
79,3.0196531389301633,3.0196531389301633,3.0196531389301633
80,3.0196531389301633,3.0196531389301633,3.0196531389301633
81,2.9573385854354246,2.9573385854354246,2.9573385854354246
82,2.759181525469119,2.759181525469119,2.759181525469119
83,2.759181525469119,2.759181525469119,2.759181525469119
84,2.9671485667894837,2.9671485667894837,2.9671485667894837
85,2.9671485667894837,2.9671485667894837,2.9671485667894837
86,2.9671485667894837,2.9671485667894837,2.9671485667894837
87,2.8571411612122004,2.8571411612122004,2.8571411612122004
88,3.0257566747480293,3.0257566747480293,3.0257566747480293
89,3.0257566747480293,3.0257566747480293,3.0257566747480293
90,3.0456441603284965,3.0456441603284965,3.0456441603284965
91,3.0456441603284965,3.0456441603284965,3.0456441603284965
92,3.0456441603284965,3.0456441603284965,3.0456441603284965
93,2.9718818541159857,2.9718818541159857,2.9718818541159857
94,2.937209667646597,2.937209667646597,2.937209667646597
95,2.937209667646597,2.937209667646597,2.937209667646597
96,3.0569890604028758,3.0569890604028758,3.0569890604028758
97,3.248709845637412,3.248709845637412,3.248709845637412
98,3.282392064446452,3.282392064446452,3.282392064446452
99,3.546431686339751,3.546431686339751,3.546431686339751
100,3.6622743936398745,3.6622743936398745,3.6622743936398745
101,3.807507053545745,3.807507053545745,3.807507053545745
102,3.080876156211261,3.080876156211261,3.080876156211261
103,3.201268849789212,3.201268849789212,3.201268849789212
104,3.2303583477987647,3.2303583477987647,3.2303583477987647
105,2.629320230412289,2.629320230412289,2.629320230412289
106,2.629320230412289,2.629320230412289,2.629320230412289
107,2.4472382473891305,2.4472382473891305,2.4472382473891305
108,2.7973778999300087,2.7973778999300087,2.7973778999300087
109,2.7973778999300087,2.7973778999300087,2.7973778999300087
110,2.7973778999300087,2.7973778999300087,2.7973778999300087
111,2.7973778999300087,2.7973778999300087,2.7973778999300087
112,2.8467174771384873,2.8467174771384873,2.8467174771384873
113,2.847141320075687,2.847141320075687,2.847141320075687
114,3.0755217955437932,3.0755217955437932,3.0755217955437932
115,3.0755217955437932,3.0755217955437932,3.0755217955437932
116,3.0755217955437932,3.0755217955437932,3.0755217955437932
117,3.0755217955437932,3.0755217955437932,3.0755217955437932
118,3.7654372179489837,3.7654372179489837,3.7654372179489837
119,3.80763071586912,3.80763071586912,3.80763071586912
120,3.80763071586912,3.80763071586912,3.80763071586912
121,3.289984352475882,3.289984352475882,3.289984352475882
122,3.289984352475882,3.289984352475882,3.289984352475882
123,3.289984352475882,3.289984352475882,3.289984352475882
124,1.7181174902598066,1.7181174902598066,1.7181174902598066
125,1.6388924187358629,1.6388924187358629,1.6388924187358629
126,1.6388924187358629,1.6388924187358629,1.6388924187358629
127,1.6388924187358629,1.6388924187358629,1.6388924187358629
128,1.3715879035880032,1.3715879035880032,1.3715879035880032
129,1.7751939152611969,1.7751939152611969,1.7751939152611969
130,1.7751939152611969,1.7751939152611969,1.7751939152611969
131,1.8285721287771726,1.8285721287771726,1.8285721287771726
132,1.3047860229962494,1.3047860229962494,1.3047860229962494
133,1.3047860229962494,1.3047860229962494,1.3047860229962494
134,1.3047860229962494,1.3047860229962494,1.3047860229962494
135,1.6485722023290101,1.6485722023290101,1.6485722023290101
136,1.6485722023290101,1.6485722023290101,1.6485722023290101
137,2.2465704830092363,2.2465704830092363,2.2465704830092363
138,2.2451423260639336,2.2451423260639336,2.2451423260639336
139,2.243523517470738,2.243523517470738,2.243523517470738
140,1.9346804684386605,1.9346804684386605,1.9346804684386605
141,1.9346804684386605,1.9346804684386605,1.9346804684386605
142,1.9346804684386605,1.9346804684386605,1.9346804684386605
143,1.4858081800928147,1.4858081800928147,1.4858081800928147
144,1.4936319351070162,1.4936319351070162,1.4936319351070162
145,1.4936319351070162,1.4936319351070162,1.4936319351070162
146,1.4936319351070162,1.4936319351070162,1.4936319351070162
147,1.1637915175906564,1.1637915175906564,1.1637915175906564
148,1.26950040710662,1.26950040710662,1.26950040710662
149,1.26950040710662,1.26950040710662,1.26950040710662
150,1.26950040710662,1.26950040710662,1.26950040710662
151,1.26950040710662,1.26950040710662,1.26950040710662
152,1.0286856800605986,1.0286856800605986,1.0286856800605986
153,1.0286856800605986,1.0286856800605986,1.0286856800605986
154,1.0286856800605986,1.0286856800605986,1.0286856800605986
155,1.2942858738313283,1.2942858738313283,1.2942858738313283
156,1.3491668118673867,1.3491668118673867,1.3491668118673867
157,1.2909101242800847,1.2909101242800847,1.2909101242800847
158,1.2909101242800847,1.2909101242800847,1.2909101242800847
159,1.1018517811461952,1.1018517811461952,1.1018517811461952
160,1.1129686143967144,1.1129686143967144,1.1129686143967144
161,1.1129686143967144,1.1129686143967144,1.1129686143967144
162,1.273221589855228,1.273221589855228,1.273221589855228
163,1.273221589855228,1.273221589855228,1.273221589855228
164,1.233009881519645,1.233009881519645,1.233009881519645
165,1.2071203890320026,1.2071203890320026,1.2071203890320026
166,1.2071203890320026,1.2071203890320026,1.2071203890320026
167,1.6666689130449435,1.6666689130449435,1.6666689130449435
168,1.8582606257805265,1.8582606257805265,1.8582606257805265
169,1.8582606257805265,1.8582606257805265,1.8582606257805265
170,2.0000089855332916,2.0000089855332916,2.0000089855332916
171,2.0000089855332916,2.0000089855332916,2.0000089855332916
172,2.0000089855332916,2.0000089855332916,2.0000089855332916
173,1.0555623051067105,1.0555623051067105,1.0555623051067105
174,1.13724746891036,1.13724746891036,1.13724746891036
175,1.13724746891036,1.13724746891036,1.13724746891036
176,1.1666668913044944,1.1666668913044944,1.1666668913044944
177,1.1666668913044944,1.1666668913044944,1.1666668913044944
178,1.5438878184542926,1.5438878184542926,1.5438878184542926
179,1.5438878184542926,1.5438878184542926,1.5438878184542926
180,1.021643790477909,1.021643790477909,1.021643790477909
181,1.0194803921184044,1.0194803921184044,1.0194803921184044
182,1.0194803921184044,1.0194803921184044,1.0194803921184044
183,2.1732575004481527,2.1732575004481527,2.1732575004481527
184,2.1732575004481527,2.1732575004481527,2.1732575004481527
185,2.1732575004481527,2.1732575004481527,2.1732575004481527
186,2.0508969727715627,2.0508969727715627,2.0508969727715627
187,2.3522813032006695,2.3522813032006695,2.3522813032006695
188,2.3522813032006695,2.3522813032006695,2.3522813032006695
189,2.3522813032006695,2.3522813032006695,2.3522813032006695
190,2.7220356707534457,2.7220356707534457,2.7220356707534457
191,2.661420130923356,2.661420130923356,2.661420130923356
192,2.661420130923356,2.661420130923356,2.661420130923356
193,3.128885097827163,3.128885097827163,3.128885097827163
194,3.1133294745740767,3.1133294745740767,3.1133294745740767
195,3.2881350543651044,3.2881350543651044,3.2881350543651044
196,3.2881350543651044,3.2881350543651044,3.2881350543651044
197,3.2881350543651044,3.2881350543651044,3.2881350543651044
198,3.1610038680153267,3.1610038680153267,3.1610038680153267
199,3.558440738464647,3.558440738464647,3.558440738464647
200,3.558440738464647,3.558440738464647,3.558440738464647
201,1.895065380389505,1.895065380389505,1.895065380389505
202,1.920384637616535,1.920384637616535,1.920384637616535
203,1.920384637616535,1.920384637616535,1.920384637616535
204,2.634920881327165,2.634920881327165,2.634920881327165
205,2.634920881327165,2.634920881327165,2.634920881327165
206,2.634920881327165,2.634920881327165,2.634920881327165
207,1.9339610158277774,1.9339610158277774,1.9339610158277774
208,1.9339610158277774,1.9339610158277774,1.9339610158277774
209,1.9339610158277774,1.9339610158277774,1.9339610158277774
210,2.900806954226428,2.900806954226428,2.900806954226428
211,2.7856305464042976,2.7856305464042976,2.7856305464042976
212,2.9701530438210173,2.9701530438210173,2.9701530438210173
213,2.9985104947583063,2.9985104947583063,2.9985104947583063
214,2.9255656993365338,2.9255656993365338,2.9255656993365338
215,2.9255656993365338,2.9255656993365338,2.9255656993365338
216,2.9255656993365338,2.9255656993365338,2.9255656993365338
217,3.289717501073763,3.289717501073763,3.289717501073763
218,3.289717501073763,3.289717501073763,3.289717501073763
219,3.289717501073763,3.289717501073763,3.289717501073763
220,3.375610366846125,3.375610366846125,3.375610366846125
221,3.006890382814575,3.006890382814575,3.006890382814575
222,3.0222256834144097,3.0222256834144097,3.0222256834144097
223,3.0222256834144097,3.0222256834144097,3.0222256834144097
224,2.256330034649406,2.256330034649406,2.256330034649406
225,2.3316285474151033,2.3316285474151033,2.3316285474151033
226,2.3109166250163944,2.3109166250163944,2.3109166250163944
227,2.2703084955921606,2.2703084955921606,2.2703084955921606
228,2.6315791713840624,2.6315791713840624,2.6315791713840624
229,2.6315791713840624,2.6315791713840624,2.6315791713840624
230,2.6315791713840624,2.6315791713840624,2.6315791713840624
231,2.1831605854751737,2.1831605854751737,2.1831605854751737
232,1.5369620506043167,1.5369620506043167,1.5369620506043167
233,1.8468582088164753,1.8468582088164753,1.8468582088164753
234,1.852095043908848,1.852095043908848,1.852095043908848
235,1.751382621487583,1.751382621487583,1.751382621487583
236,1.751382621487583,1.751382621487583,1.751382621487583
237,2.0055257176408716,2.0055257176408716,2.0055257176408716
238,2.262938776939372,2.262938776939372,2.262938776939372
239,2.262938776939372,2.262938776939372,2.262938776939372
240,2.359603336703046,2.359603336703046,2.359603336703046
241,2.359603336703046,2.359603336703046,2.359603336703046
242,2.359603336703046,2.359603336703046,2.359603336703046
243,1.5631072273237028,1.5631072273237028,1.5631072273237028
244,1.5631072273237028,1.5631072273237028,1.5631072273237028
245,1.5631072273237028,1.5631072273237028,1.5631072273237028
246,1.1780118727639086,1.1780118727639086,1.1780118727639086
247,1.1780118727639086,1.1780118727639086,1.1780118727639086
248,1.1780118727639086,1.1780118727639086,1.1780118727639086
249,2.896251789235453,2.896251789235453,2.896251789235453
250,1.2907002892347301,1.2907002892347301,1.2907002892347301
251,1.1374439082211496,1.1374439082211496,1.1374439082211496
252,1.1327025654051308,1.1327025654051308,1.1327025654051308
253,1.130137477484318,1.130137477484318,1.130137477484318
254,1.2222202254460173,1.2222202254460173,1.2222202254460173
255,1.2222202254460173,1.2222202254460173,1.2222202254460173
256,1.4666655884065471,1.4666655884065471,1.4666655884065471
257,1.5029227505919496,1.5029227505919496,1.5029227505919496
258,1.5029227505919496,1.5029227505919496,1.5029227505919496
259,1.5468736178117708,1.5468736178117708,1.5468736178117708
